"logFC","logCPM","LR","PValue","FDR","gene","avg_log2FC"
-1.45098295702171,8.99207993278527,19.4634233151326,1.02544628942587e-05,0.0004940919349111,"LRRTM4",-1.45098295702171
-0.574109552960297,10.5253800816484,19.4585249270301,1.02807949189577e-05,0.0004940919349111,"VEGFC",-0.574109552960297
1.16543815150009,10.3259781324389,19.3974269303371,1.061499815288e-05,0.000506374726700349,"ROBO2",1.16543815150009
0.848038627875748,9.02039240215598,19.3364559426279,1.095938262909e-05,0.000518959000965731,"KATNAL2",0.848038627875748
0.476849509847832,9.95763524216657,19.3185313288393,1.10627448426379e-05,0.000520029757566338,"FOXN3",0.476849509847832
0.720720772147337,9.20407096912462,19.2969576263614,1.11884484896232e-05,0.000522127596182415,"WDR27",0.720720772147337
-0.891076570278089,9.06258575485225,19.2478634575621,1.14798778516828e-05,0.00053187347744487,"RPL35",-0.891076570278089
-0.834748927755236,9.09547403177984,19.2238232439306,1.16253518478949e-05,0.000532572620317332,"MFHAS1",-0.834748927755236
0.776236867876313,9.04828714625296,19.2169130730368,1.16675087148557e-05,0.000532572620317332,"PRMT9",0.776236867876313
-0.741897036235714,9.26908391578961,19.2045913872524,1.17430608827735e-05,0.000532572620317332,"VWA8",-0.741897036235714
1.10053629034195,9.09412319819196,19.1847046080441,1.18660372269214e-05,0.000534386571617997,"LINC01572",1.10053629034195
-0.747771091262017,9.20967941794725,18.9785930182043,1.32193277108871e-05,0.000591197711514672,"SQLE",-0.747771091262017
0.832222232413557,9.02647614536905,18.9405243436868,1.34857405524164e-05,0.000597001289856256,"ENSG00000227496",0.832222232413557
-0.792314769808825,9.0709561580121,18.9336385898409,1.35345012917723e-05,0.000597001289856256,"OAZ1",-0.792314769808825
0.978186267171028,9.02842966742165,18.8729360522465,1.39720940549888e-05,0.000612110787170937,"ENPP2",0.978186267171028
-0.679302124286063,9.17270685558862,18.8175538915407,1.43837189020112e-05,0.000625886146817244,"FAM120A",-0.679302124286063
-0.827855009786335,9.1242936030455,18.7919225273724,1.45783240995989e-05,0.00063009669262696,"CTSB",-0.827855009786335
-0.681884660165761,9.89511452741841,18.7639125824958,1.4794013883629e-05,0.000631824539392836,"DCBLD2",-0.681884660165761
-0.358524980029199,10.1282647642956,18.7612710633864,1.48145194795525e-05,0.000631824539392836,"HNRNPA2B1",-0.358524980029199
-0.715701244445763,9.29380786216628,18.6639703079589,1.55900748172364e-05,0.000660526854098702,"PSAP",-0.715701244445763
0.780924428217393,8.96123373336393,18.6022925266837,1.61026788429942e-05,0.000677785959143024,"STK33",0.780924428217393
-0.748378412609218,9.21348641791339,18.5664599197275,1.64082236730972e-05,0.000686162080874973,"NIBAN2",-0.748378412609218
0.821524288411663,9.05244468029461,18.4866642713888,1.71097309462928e-05,0.000710881724478231,"MIR181A2HG",0.821524288411663
-0.714196547122451,9.12546320697383,18.4662957976236,1.72935727912703e-05,0.000713914158819108,"NARS1",-0.714196547122451
-0.668069481224848,9.17023244535232,18.361948303052,1.82669828457752e-05,0.00074929534730441,"IFRD1",-0.668069481224848
-0.796615709308442,9.02022210672601,18.3446699176808,1.84333957908369e-05,0.000750287270831346,"CPEB3",-0.796615709308442
-0.560477329044392,9.53170464704007,18.3353105697709,1.85241733015814e-05,0.000750287270831346,"HTRA1",-0.560477329044392
-0.586515653575923,9.36953459453922,18.1716907296665,2.01857144717046e-05,0.000812475007486112,"NPTN",-0.586515653575923
0.461214686632425,10.8512397827222,18.1432662189711,2.04892664250213e-05,0.000819570657000851,"DLC1",0.461214686632425
-0.886945093029662,9.02012002320021,18.1058238930109,2.08961324969119e-05,0.000830685760988351,"MXI1",-0.886945093029662
-0.911328718795488,9.05098107195681,18.0643803177033,2.13559499738012e-05,0.000843756551112145,"NAMPT",-0.911328718795488
0.505291042985655,10.4365089663438,18.0018978310827,2.20684847936194e-05,0.000866591719944565,"FRMD6",0.505291042985655
-0.845257694351696,8.99167745193271,17.9668060390165,2.24790877347431e-05,0.000877365606131792,"AKR1B1",-0.845257694351696
-0.759886899103402,8.99544657217872,17.7631117302183,2.50187261048728e-05,0.000970606000695066,"PPP5C",-0.759886899103402
0.618348389613942,9.54043413294927,17.6688561561283,2.62896002579284e-05,0.00101380254886861,"FMN1",0.618348389613942
-0.292253557226815,11.2927840554234,17.5889425158792,2.74177947517671e-05,0.00105101546548441,"DST",-0.292253557226815
0.569839147527682,9.40405909915339,17.5039572436594,2.86710301164235e-05,0.00109032173310815,"LINC01278",0.569839147527682
0.488536203816223,10.2014555945538,17.4966270595626,2.87817848801842e-05,0.00109032173310815,"DPYD",0.488536203816223
-0.912887715406847,10.0121768132675,17.4648427651194,2.92670226293894e-05,0.00110222003352788,"LINC01705",-0.912887715406847
-0.526619333808706,11.2532196080589,17.4183773477516,2.99912252699032e-05,0.00112292727173359,"MIR31HG",-0.526619333808706
-0.673077938264468,9.19284316886976,17.3134117415154,3.16942011450278e-05,0.00117983037788427,"ELF2",-0.673077938264468
-0.766421489354587,9.28966095545158,17.2951118174749,3.20008997621453e-05,0.00118440111763342,"PPIB",-0.766421489354587
-0.782181222071551,9.02727536902304,17.2473990519298,3.28146456962035e-05,0.00120636403677728,"YPEL5",-0.782181222071551
-0.830312064294135,9.11573499966566,17.2384856230641,3.29689550423605e-05,0.00120636403677728,"SCD",-0.830312064294135
-0.762411058696836,9.13607653327287,17.1964541298637,3.37064909009778e-05,0.0012144641799016,"FNBP1",-0.762411058696836
-0.664519581010822,9.15499818336854,17.1945451765299,3.37403786474903e-05,0.0012144641799016,"AFDN",-0.664519581010822
