"logFC","logCPM","LR","PValue","FDR","gene","avg_log2FC"
-0.510764752112464,9.05586961313527,5.66342774812051,0.0173222370793366,0.177108770138089,"NHLRC3",-0.510764752112464
0.41949838608061,9.20405493439026,5.658954035021,0.0173664768068983,0.177140964126208,"AP2A2",0.41949838608061
-0.509440911178127,9.00967069859687,5.65749643479415,0.0173809159158317,0.177140964126208,"METTL17",-0.509440911178127
0.503021611223888,9.12304900544231,5.65267787577909,0.0174287371935638,0.177191884518714,"MAD1L1",0.503021611223888
-0.523381034864372,8.99899509892871,5.65139837873221,0.0174414582253531,0.177191884518714,"C4orf3",-0.523381034864372
0.629994960270049,9.09951173252025,5.63015629791266,0.0176540572980559,0.178641199326137,"MME",0.629994960270049
-0.496774077605149,9.0281408706883,5.62551759593532,0.0177008379919717,0.178641199326137,"PMPCB",-0.496774077605149
-0.542742229592183,9.11444236572146,5.62370139768132,0.0177191889490628,0.178641199326137,"SRP14",-0.542742229592183
-0.470842040753287,9.2061854018055,5.62196464358544,0.0177367555666581,0.178641199326137,"SGMS1",-0.470842040753287
-0.457148657347125,9.18223863110063,5.62178579107081,0.0177385656135387,0.178641199326137,"EYA3",-0.457148657347125
-0.52098836566411,9.05381831685248,5.61798107349352,0.0177771158237063,0.178641199326137,"NT5DC3",-0.52098836566411
0.4851948782112,9.02226666374685,5.6158712603708,0.0177985301643535,0.178641199326137,"ZNF565",0.4851948782112
0.463300643247934,9.05874984402666,5.61328454692853,0.0178248213258424,0.178641199326137,"ENSG00000291259",0.463300643247934
0.511052276288438,9.04509686555351,5.60928162541597,0.0178655857691509,0.178641199326137,"BCLAF3",0.511052276288438
0.467149042042256,9.15360020317544,5.60804904751842,0.0178781573092475,0.178641199326137,"PFDN1",0.467149042042256
0.491952901207561,8.96558105849563,5.60338212147076,0.0179258399089575,0.178641199326137,"DMAC2",0.491952901207561
0.495840074369257,9.03567864999223,5.60305766696479,0.017929159780677,0.178641199326137,"FLII",0.495840074369257
-0.557053037768134,9.16423331641726,5.60053853167256,0.0179549575925987,0.178641199326137,"ENSG00000227486",-0.557053037768134
0.485790786491086,9.09486273616574,5.59847476152459,0.0179761206845424,0.178641199326137,"ATF4",0.485790786491086
0.532581355786578,9.09165247573378,5.58873159272298,0.0180763811215571,0.179358182823537,"MEGF9",0.532581355786578
-0.508967486929313,9.01536699463037,5.58190564462598,0.018146966191557,0.179778950779711,"ENSG00000291177",-0.508967486929313
-0.491341335880822,8.97113492141535,5.57866896065082,0.0181805351727891,0.179832270391309,"LINC01089",-0.491341335880822
-0.428504058908039,9.27251025890201,5.57572566982708,0.0182111169193744,0.179855922516422,"TAB2",-0.428504058908039
-0.480620744106121,8.97726796324896,5.56512709398646,0.0183216803175123,0.18030025132091,"NELFA",-0.480620744106121
0.491060830875326,8.97101156292541,5.56386395348119,0.0183349034390385,0.18030025132091,"IPMK",0.491060830875326
-0.51904164454382,9.04865521856038,5.55428451524699,0.0184355066501866,0.18030025132091,"TRIM23",-0.51904164454382
0.487916392660735,9.00729462743256,5.55348017892936,0.0184439796887429,0.18030025132091,"ERVK13-1",0.487916392660735
0.474054820979589,9.16213302260612,5.55208154005186,0.0184587228075158,0.18030025132091,"NPLOC4",0.474054820979589
-0.520609567460113,9.08052490970355,5.55053719315947,0.0184750159821394,0.18030025132091,"ITPRIPL2",-0.520609567460113
-0.535353497902952,8.98132515272383,5.54854565754783,0.0184960490203478,0.18030025132091,"RUVBL1",-0.535353497902952
0.48353553189066,9.22244868770727,5.54748402610085,0.0185072712441358,0.18030025132091,"ZNF618",0.48353553189066
0.491125096287175,8.99346557872735,5.54718352869111,0.0185104489992471,0.18030025132091,"RRP15",0.491125096287175
-0.548455573777081,8.986973805394,5.54379594512397,0.0185463116519074,0.180374189541417,"SLC35G1",-0.548455573777081
-0.516021237522725,9.23716244066485,5.53205617509047,0.0186711510379655,0.181291699922483,"SLC38A1",-0.516021237522725
-0.395168135522542,9.36970288310354,5.52959034423088,0.0186974825311903,0.181291699922483,"FCHO2",-0.395168135522542
0.464003112813553,9.18530852243227,5.52341419856305,0.0187636033086645,0.181640855672269,"DHX32",0.464003112813553
-0.511253706259283,9.06367784339281,5.5193645170616,0.0188070896019198,0.181640855672269,"FEM1B",-0.511253706259283
0.36317694943512,9.60827138809293,5.51826599471929,0.0188189036989608,0.181640855672269,"EPB41L2",0.36317694943512
-0.46162062777398,9.16238157220925,5.51013788844443,0.0189065562993592,0.182062634087587,"SEM1",-0.46162062777398
-0.496441826735405,9.0688366068699,5.50892473124907,0.018919674984337,0.182062634087587,"PRKAG1",-0.496441826735405
0.507319299257748,9.01777830354509,5.50217310022617,0.0189928569377316,0.182491607323385,"ERCC3",0.507319299257748
-0.472312134089741,9.15522932734216,5.49452382929371,0.0190761220683418,0.183016028264693,"STON1",-0.472312134089741
0.580295423402562,9.13983259164553,5.49030644998425,0.0191221910248281,0.183182550658263,"DPH6-DT",0.580295423402562
0.497538298507034,9.04262160798743,5.47317687301995,0.0193104927452603,0.184606067065531,"GTPBP10",0.497538298507034
0.481023408055571,9.00850278279615,5.47153333156558,0.0193286603134443,0.184606067065531,"PRMT7",0.481023408055571
-0.396545860347518,9.2978538786223,5.4487157852152,0.0195827167510766,0.18669284075813,"RIF1",-0.396545860347518
0.463233047021738,9.11318275051529,5.44666897837124,0.0196056744996782,0.18669284075813,"LMBR1",0.463233047021738
0.44983796623855,9.15075211027583,5.44105425735415,0.0196687942668677,0.187014765160381,"ZNF10",0.44983796623855
-0.40151036686285,9.94970626229606,5.43758273306571,0.0197079256416025,0.187034607371364,"IGFBP3",-0.40151036686285
-0.564989877214107,9.00493133144821,5.43567069827952,0.0197295126584527,0.187034607371364,"CCNG2",-0.564989877214107
0.537075262848967,9.16728808602458,5.4145507287144,0.0199695916705205,0.189029665961307,"SLC38A4-AS1",0.537075262848967
-0.474490408617445,9.03583256341664,5.39161091407448,0.0202337830555625,0.190826833090647,"POM121C",-0.474490408617445
0.486414779654663,9.06567319664734,5.39044168354076,0.0202473451889413,0.190826833090647,"CCT3",0.486414779654663
0.440523012569944,9.09744792804249,5.38943167701746,0.0202590680209303,0.190826833090647,"MSL1",0.440523012569944
-0.332304947872715,9.69601411214045,5.38770805466993,0.0202790897861221,0.190826833090647,"IQGAP1",-0.332304947872715
-0.503765215962328,8.99347953073149,5.38289635173339,0.0203350913909488,0.191071992745587,"MSH6",-0.503765215962328
0.335359211441485,9.49135453864776,5.38032462454407,0.0203650883345439,0.191072446432927,"PRKDC",0.335359211441485
-0.34404300890752,9.36593141547865,5.36810749386336,0.0205082169700754,0.192132781599238,"LRCH3",-0.34404300890752
0.345336036054001,9.46084347103033,5.35604067033159,0.0206506064824909,0.19277648733815,"ABL1",0.345336036054001
-0.527153423755249,9.00333131615801,5.35523756474902,0.0206601194235195,0.19277648733815,"ZNRF1",-0.527153423755249
-0.509185520152808,9.07464374274387,5.35460856186648,0.0206675732506732,0.19277648733815,"GNAI2",-0.509185520152808
-0.350908943550641,9.49322984222659,5.34785603911496,0.0207477676788485,0.19298282289856,"MAP4K3",-0.350908943550641
0.470799839857645,9.16549996032761,5.3476524387695,0.0207501906752998,0.19298282289856,"LARP4",0.470799839857645
0.468983045000641,9.14139032603998,5.33925745969646,0.0208503525812202,0.193632095295757,"TWIST1",0.468983045000641
-0.481298374858713,8.9906342681019,5.33443262515391,0.0209081447740727,0.193886575085151,"MTMR12",-0.481298374858713
0.619832198656556,8.98077429715922,5.32275777545641,0.0210486738422851,0.194751395346879,"AKR1C2",0.619832198656556
-0.315782122137619,9.56179842038446,5.32161721450916,0.0210624549826562,0.194751395346879,"ROCK1",-0.315782122137619
-0.417356560359798,9.21359371963687,5.31200320634241,0.0211789906655618,0.195511517451853,"NUP58",-0.417356560359798
0.55003019427358,10.2139321539545,5.30736716718752,0.0212354244832036,0.195511517451853,"ENPP1",0.55003019427358
-0.483537727564092,9.00652476953101,5.30727107362776,0.0212365958611496,0.195511517451853,"DDI2",-0.483537727564092
-0.46421259765068,9.13991417890972,5.29950599589972,0.0213314733905511,0.196002011978942,"STX7",-0.46421259765068
-0.487320253176557,9.00790729683231,5.29743159525634,0.0213568936314828,0.196002011978942,"CSPG4",-0.487320253176557
0.457085243027088,9.07101647608011,5.29309879989296,0.0214100900365605,0.196002011978942,"SNRNP200",0.457085243027088
-0.494558862479442,9.104248386727,5.29288171003554,0.021412758988922,0.196002011978942,"THY1",-0.494558862479442
-0.510223184643166,9.05337004792896,5.28870141938819,0.0214642196717738,0.196191578088706,"RPS20",-0.510223184643166
-0.584670507733566,9.26702116034533,5.27386198344402,0.0216479342090026,0.197035726575473,"MARCHF1",-0.584670507733566
-0.478703143616585,9.00573884850286,5.27361460445246,0.021651010559921,0.197035726575473,"ZNF626",-0.478703143616585
0.551495134233689,9.04084989392065,5.27359427257852,0.0216512634227805,0.197035726575473,"SLC7A8",0.551495134233689
-0.44712941691476,9.19888340931169,5.26767910362594,0.0217249590466509,0.197035726575473,"TULP3",-0.44712941691476
-0.517574960724358,9.01850513271774,5.26758274304819,0.0217261617271538,0.197035726575473,"RTRAF",-0.517574960724358
-0.48442536075073,9.11016591883388,5.26573948216856,0.0217491808238837,0.197035726575473,"CCT6A",-0.48442536075073
-0.515612665530565,9.06615507844922,5.25601609674368,0.0218710275879634,0.197035726575473,"TCEAL4",-0.515612665530565
0.512005287046459,9.02925671606874,5.25308668222806,0.0219078754075539,0.197035726575473,"RAD9A",0.512005287046459
-0.486447672663013,9.02866490394043,5.2522680722866,0.0219181838326915,0.197035726575473,"GATAD1",-0.486447672663013
-0.487209302865636,9.00422019700682,5.24918068324803,0.0219571073040422,0.197035726575473,"NAE1",-0.487209302865636
0.475173502130659,8.99417944635435,5.24823203759547,0.0219690814858955,0.197035726575473,"NACC2",0.475173502130659
-0.469869123404512,9.10129075814785,5.24742183124249,0.0219793135869949,0.197035726575473,"PAFAH1B2",-0.469869123404512
-0.414536446745021,9.26727121708655,5.24729790667311,0.0219808790663395,0.197035726575473,"ARFIP1",-0.414536446745021
-0.475128882781536,9.06112281951452,5.24665994004295,0.021988940019081,0.197035726575473,"MSL2",-0.475128882781536
-0.48503673816587,8.99963189361684,5.24162610873339,0.0220526519021905,0.197329479854103,"PABPC1L",-0.48503673816587
-0.478219244958984,9.03288798119506,5.23885680970909,0.0220877836976852,0.197367030800045,"IL13RA1",-0.478219244958984
-0.467942395696593,9.12870152331926,5.22373041125138,0.0222807056394395,0.198659686898148,"WASHC5",-0.467942395696593
-0.497218863100905,9.0007556497139,5.2209900278001,0.0223158428213898,0.198659686898148,"IFNGR1",-0.497218863100905
0.343678128482864,9.34503374181761,5.22020949072282,0.0223258613645724,0.198659686898148,"LSM14A",0.343678128482864
0.499691635086672,9.00417931372693,5.21177853243972,0.0224343739812094,0.199347222841387,"NAPEPLD",0.499691635086672
-0.465944294950968,9.12556146537977,5.2021060495947,0.0225595393352446,0.20018061329466,"ZHX2",-0.465944294950968
-0.515540679914108,9.09896395122026,5.19884984811495,0.0226018383585034,0.200277401010072,"ZC3H12C",-0.515540679914108
-0.507181883292108,9.02063344587428,5.19442990780431,0.0226593862319533,0.200508854590655,"RPS11",-0.507181883292108
-0.502500284230579,9.01727216938159,5.19025637292475,0.0227138652851657,0.200712549195785,"IK",-0.502500284230579
0.438399370362872,9.18078189786963,5.18490324352365,0.0227839409075102,0.200739639110841,"RFC1",0.438399370362872
-0.478829129554639,9.00485460286684,5.18384805257415,0.0227977803957798,0.200739639110841,"SUN2",-0.478829129554639
-0.65159178421791,9.16657398608795,5.18281616849492,0.0228113226262319,0.200739639110841,"ITGA2",-0.65159178421791
-0.447587555183641,9.1318405471027,5.17344177888015,0.0229347327560999,0.201547651492999,"MAPK8IP3",-0.447587555183641
-0.499446551892277,9.05733075470205,5.16509931636097,0.0230451399401961,0.202239329874073,"CNTRL",-0.499446551892277
-0.482900072812773,9.01540875569875,5.16130387573395,0.0230955523947372,0.20240333005278,"XPA",-0.482900072812773
-0.455512608584774,9.14919094180398,5.15688466182496,0.0231543941208409,0.202640650879238,"FUBP3",-0.455512608584774
0.460498877565484,9.03424547561035,5.15362528819333,0.02319789217368,0.202743222011066,"ECHDC2",0.460498877565484
0.506336823985791,8.98586177070448,5.15114547285441,0.0232310433551098,0.202755207394802,"USP11",0.506336823985791
-0.431744112220718,9.38611176564075,5.14243236589459,0.0233479137293495,0.203496843706625,"MAGI3",-0.431744112220718
-0.392472847859242,9.26283630497694,5.13901370541373,0.0233939351679278,0.203619790411159,"ADD1",-0.392472847859242
-0.490312645795275,9.00257075073666,5.1345413411787,0.0234542834515536,0.203811682779139,"SRP68",-0.490312645795275
-0.962007233005449,9.15307869045898,5.13264855479338,0.0234798725458726,0.203811682779139,"CMYA5",-0.962007233005449
0.475736929969181,9.10477445663399,5.1273761987793,0.0235513037124708,0.20415396424669,"TSPAN9",0.475736929969181
-0.477168217474125,8.98841377061417,5.12422273578557,0.0235941352687347,0.204247738147256,"JPT2",-0.477168217474125
-0.4823932405743,9.01205423362986,5.11691219125817,0.0236937409277886,0.204832069267333,"OTUD3",-0.4823932405743
0.526039587503542,8.99633687745053,5.11374129561779,0.0237370796701499,0.2049290504676,"TAPT1",0.526039587503542
-0.32152879898593,9.49209874851948,5.10257900516604,0.0238902974265651,0.205922794969638,"PPP6R3",-0.32152879898593
-0.590515222476315,9.27249592115952,5.09859572029791,0.0239452215294708,0.205922794969638,"AFF2",-0.590515222476315
0.582490065711409,9.08588655315601,5.09832097557182,0.0239490147127698,0.205922794969638,"PPARGC1A",0.582490065711409
-0.48503976890164,9.08863323330074,5.09389253948189,0.0240102407005323,0.206171380443332,"TRIP4",-0.48503976890164
-0.322092547583407,9.5732788341476,5.06281470506246,0.0244445063376118,0.20925977974885,"KTN1",-0.322092547583407
0.264244698333404,10.7211502477143,5.05399473059219,0.024569231050011,0.20925977974885,"CDH11",0.264244698333404
-0.407391148810152,9.31937924411651,5.05335965733093,0.0245782371774543,0.20925977974885,"PIP4K2A",-0.407391148810152
0.480716681711199,8.95836379353237,5.05283287044938,0.024585710269322,0.20925977974885,"CHEK2",0.480716681711199
-0.484678902128844,9.07951816357682,5.05241392395965,0.0245916552018265,0.20925977974885,"RRAGB",-0.484678902128844
-0.423379842983336,9.32719779741032,5.05148326577,0.0246048667622376,0.20925977974885,"CDYL",-0.423379842983336
0.41029041510878,9.17832897234656,5.05066501482361,0.0246164886827745,0.20925977974885,"GOLPH3",0.41029041510878
0.448671397259138,9.08856200159567,5.04652118052684,0.0246754326438696,0.20925977974885,"METTL16",0.448671397259138
-0.44318985958563,9.18590778033071,5.04543512851296,0.0246909054036131,0.20925977974885,"SLC25A24",-0.44318985958563
-0.289408919543542,9.775303885819,5.04472571025713,0.0247010177768216,0.20925977974885,"AKAP13",-0.289408919543542
-0.461051380163955,9.10839739228563,5.04264505141418,0.0247307012430459,0.20925977974885,"WASL",-0.461051380163955
0.460713483626534,9.1086571389944,5.03922432721515,0.0247795830904563,0.20939568227432,"TBC1D2B",0.460713483626534
-0.526691512453298,9.0870601233791,5.02551504204155,0.0249764962333792,0.209895667078358,"LOX",-0.526691512453298
-0.344419506397758,9.54449741043649,5.02419959910617,0.0249954758012425,0.209895667078358,"MTDH",-0.344419506397758
-0.537112142631978,9.09252972523463,5.02277354320358,0.0250160682388421,0.209895667078358,"PNPT1",-0.537112142631978
0.401713267221278,9.21113073473202,5.02248823821333,0.0250201901949449,0.209895667078358,"SFXN1",0.401713267221278
-0.366991228673852,9.3446327552141,5.02181977611872,0.0250298505915101,0.209895667078358,"NFIX",-0.366991228673852
0.533270457823269,9.02034320426385,5.02138439808823,0.0250361446154593,0.209895667078358,"CAPS2",0.533270457823269
0.563545759537785,9.05707641698896,5.018942854947,0.0250714711382984,0.209915991945333,"CORO2B",0.563545759537785
-0.360448207941797,9.57678901016621,5.01560305308931,0.0251198783425773,0.2099356362204,"CASK",-0.360448207941797
-0.52187658391358,9.18669342659201,5.01323411800399,0.0251542725900245,0.2099356362204,"LMCD1-AS1",-0.52187658391358
0.480121932296967,8.96867430365903,5.00902141969902,0.0252155570323677,0.2099356362204,"SUSD1",0.480121932296967
-0.460364977296197,8.95735631066654,5.00444024376878,0.0252823779248772,0.2099356362204,"MRPL32",-0.460364977296197
-0.469352382092902,9.07626538770059,5.00111776182382,0.02533095456295,0.2099356362204,"HNRNPUL2",-0.469352382092902
-0.448592883994049,9.16863031598852,4.99999632160223,0.0253473725475991,0.2099356362204,"ESF1",-0.448592883994049
-0.446805395156753,9.12303460726091,4.99605098777488,0.0254052204650225,0.2099356362204,"CACUL1",-0.446805395156753
-0.498457411295459,9.1216638348778,4.99574861428687,0.0254096596276807,0.2099356362204,"PMP22",-0.498457411295459
-1.23103709575125,9.26888033631838,4.99513254360579,0.0254187066897899,0.2099356362204,"NRXN3",-1.23103709575125
-0.481316282899148,9.19846209873453,4.9920619246559,0.0254638489644963,0.2099356362204,"RPS28",-0.481316282899148
-0.468145228121513,8.97359343826992,4.99097734721437,0.0254798136192853,0.2099356362204,"CDADC1",-0.468145228121513
-0.450434523598924,9.28450039111678,4.9899326994215,0.0254952003499582,0.2099356362204,"LDHA",-0.450434523598924
-0.453468772470068,8.98625095081853,4.98949935866557,0.0255015859045157,0.2099356362204,"RCC1L",-0.453468772470068
0.485924346212734,9.27439602650789,4.97847554699104,0.025664588715345,0.211005252582347,"MAPK10",0.485924346212734
-0.443709058985157,9.1931071399561,4.97386195303784,0.02573312818148,0.211296470782294,"RECQL",-0.443709058985157
0.459773303948011,9.02965396287073,4.97140497308942,0.0257697065944466,0.211324843280937,"TGFB1I1",0.459773303948011
-0.521689121290134,9.02336470568943,4.96162658639139,0.0259158189104027,0.212250224195596,"RSL1D1-DT",-0.521689121290134
0.453809204865862,9.08250976963114,4.95845317499743,0.0259634219793864,0.212367477216006,"PSMD5",0.453809204865862
0.483015294264965,9.01067719628589,4.95329728712358,0.0260409571770592,0.212728945953442,"USF3",0.483015294264965
-0.492601887055088,9.13508142160868,4.95064772966566,0.0260808952564852,0.212782751581043,"EEF2K",-0.492601887055088
-0.334405504060972,9.54782886821439,4.94658589801907,0.0261422448511738,0.213010883972528,"LRRFIP2",-0.334405504060972
0.372321763098714,9.28927938655778,4.93195230241258,0.0263645157439409,0.214183187322522,"FANCC",0.372321763098714
-0.336560537428154,9.67866879206379,4.93160428961028,0.0263698255843074,0.214183187322522,"TMEM117",-0.336560537428154
-0.365296260404933,9.44672837868479,4.92778446301554,0.0264281800752184,0.214183187322522,"KIF1B",-0.365296260404933
-0.473497283629426,9.20250581302549,4.92707899375387,0.0264389720184532,0.214183187322522,"PLXNA2",-0.473497283629426
0.464741396860951,9.07625526666916,4.92609883704051,0.0264539736066062,0.214183187322522,"VPS26C",0.464741396860951
-0.272040538987113,10.4767961391561,4.90787299858857,0.0267345431172701,0.216180462722665,"AUTS2",-0.272040538987113
-0.368058297511476,9.36050878269208,4.90063892374019,0.0268467607780353,0.216813080713754,"CBR4",-0.368058297511476
-0.496448214986674,9.00529820120992,4.89428322373738,0.0269457568766428,0.217337457487966,"ZNF697",-0.496448214986674
-0.440497742475881,9.11650455182236,4.89185249027184,0.0269837181387286,0.217368840561981,"MCM3AP",-0.440497742475881
0.458604655821961,8.98508575102685,4.88380837290691,0.027109741760201,0.21800404165578,"RBM23",0.458604655821961
0.403907070436285,9.17580317706796,4.88074581431772,0.0271578822300112,0.21800404165578,"NFIC",0.403907070436285
-1.07804933001908,9.19058615023826,4.87813300326809,0.0271990233724696,0.21800404165578,"CACNB2",-1.07804933001908
0.374793590865388,9.26808671074057,4.87811860042052,0.0271992503382446,0.21800404165578,"HELZ",0.374793590865388
0.327878947279737,9.45105431930816,4.87432652534653,0.0272590759374122,0.218209415910527,"PNN",0.327878947279737
-0.466868296741111,9.00033369147864,4.85674166431232,0.0275382972685081,0.220046118370076,"ZNF451-AS1",-0.466868296741111
-0.44871961530936,9.98561859185499,4.85553914793491,0.0275574997770675,0.220046118370076,"NTM",-0.44871961530936
0.464568462054791,9.02230508288187,4.85331067234824,0.0275931222538106,0.22005514997414,"DAB2IP",0.464568462054791
0.561776400233875,9.17391589831222,4.84754195440382,0.0276855586394387,0.220228008716354,"SAMD3",0.561776400233875
0.41235034559129,9.36283320378146,4.84709945433838,0.027692662431041,0.220228008716354,"LINC00513",0.41235034559129
0.455521728936816,9.00272850448415,4.845500167409,0.0277183528211963,0.220228008716354,"ZNF76",0.455521728936816
-0.500779647026451,8.99013557907413,4.82834436034341,0.0279955025091423,0.222153365682,"PAQR3",-0.500779647026451
-0.484442390226285,9.0123242708149,4.81974649613551,0.0281354829362482,0.222754903844154,"EDC3",-0.484442390226285
-0.580618853238206,9.04824392520821,4.81940016368918,0.0281411367552332,0.222754903844154,"MITF",-0.580618853238206
-0.467957896842031,9.16462005772899,4.8096511147055,0.0283007743852378,0.223335484182345,"NPM1",-0.467957896842031
0.470118810430057,9.214589116538,4.80911619828203,0.028309560702818,0.223335484182345,"ETV1",0.470118810430057
-0.38804080499292,9.33634687568473,4.80851132743919,0.0283194994833099,0.223335484182345,"AHNAK",-0.38804080499292
0.393709649385521,9.9743371638447,4.80612880667672,0.0283586826012647,0.223368388884036,"GREM1",0.393709649385521
-0.489025437337078,8.99149321964689,4.80294697777691,0.0284110992197211,0.223505318152677,"MTMR14",-0.489025437337078
0.448182114961124,9.05915286876485,4.80020011852037,0.0284564313663932,0.223586246450233,"SMARCB1",0.448182114961124
-0.474164731679903,9.06782528364858,4.79667735423175,0.0285146786971449,0.223768327291247,"IGSF9B",-0.474164731679903
-0.337505989008882,9.50022406926037,4.78727323142357,0.0286707803416986,0.224625673679984,"ANKRD10",-0.337505989008882
0.541747320642312,9.10047344545162,4.78585821611011,0.028694345462255,0.224625673679984,"PRKN",0.541747320642312
0.363217202397769,9.24689928189361,4.78228081465204,0.0287540121045127,0.224816908366165,"SPG7",0.363217202397769
0.339650881981846,9.42374794184113,4.77781145843414,0.0288287369975046,0.225125265659828,"TANK",0.339650881981846
-0.692836357513601,9.19636393431444,4.77306532637988,0.0289083108064603,0.225470688197087,"IFNG-AS1",-0.692836357513601
-0.483230789423799,9.02628789764938,4.76926841884529,0.0289721345335982,0.225692574266613,"SYNPO",-0.483230789423799
-0.470511024395142,9.06009842217623,4.76106800608693,0.0291104797039753,0.226298400517755,"SPAST",-0.470511024395142
-0.528043207974831,8.99035765087868,4.76045527764461,0.0291208443299493,0.226298400517755,"YPEL2",-0.528043207974831
-0.475575271089299,9.06990627781507,4.7564653420294,0.0291884302627541,0.226547670409211,"IFNAR2",-0.475575271089299
0.592903187160761,8.99681866501703,4.75412211752985,0.0292281985069124,0.22658068830389,"DOCK3",0.592903187160761
-0.460363646079656,9.36120385580796,4.75115367690228,0.0292786587019373,0.226643029412605,"PRSS23",-0.460363646079656
-0.465687268962047,8.99859435667814,4.74947184197993,0.0293072882861127,0.226643029412605,"RBM12B",-0.465687268962047
-0.449749017312721,9.02553129293557,4.74185604990612,0.0294372960322212,0.227341466371369,"DVL3",-0.449749017312721
0.468708845644119,9.6046428763449,4.74001173006218,0.0294688703274486,0.227341466371369,"FTH1",0.468708845644119
-0.342873502670689,9.36950441472115,4.73145362497735,0.0296158452776773,0.228199387526064,"VPS13D",-0.342873502670689
0.46362965158289,9.03282745503206,4.72443876269824,0.0297368863681012,0.228855651421575,"MARK4",0.46362965158289
0.292828494367731,10.209220586034,4.71979815809027,0.0298172429306722,0.229197602286372,"DPYD",0.292828494367731
-0.373120015830472,9.31995832520059,4.71727657329041,0.0298610014500789,0.22925774879844,"PITPNB",-0.373120015830472
0.37205074056429,9.39074832468595,4.71353642830059,0.0299260296185551,0.229480852123055,"KDM4C",0.37205074056429
0.433476493180419,9.05137173406151,4.70716542247317,0.0300371393288861,0.23005636124645,"ANGEL2",0.433476493180419
0.445605530373499,9.01027152608046,4.69985986772201,0.030165076779083,0.230759220444304,"FOXRED1",0.445605530373499
0.353969505904069,9.28561326789533,4.69464518753534,0.0302567453700046,0.230863388290177,"ZMYND8",0.353969505904069
0.447295910751252,9.07792386092072,4.69418824948536,0.0302647916832087,0.230863388290177,"BEX3",0.447295910751252
-0.458179317394957,8.96881460734231,4.68985185731037,0.0303412631837198,0.230863388290177,"NECTIN2",-0.458179317394957
0.453231677052333,9.01964370553526,4.68825547727556,0.0303694657548511,0.230863388290177,"PDCD2",0.453231677052333
-0.466793653280404,9.08041856411329,4.68594005406169,0.0304104199252365,0.230863388290177,"PSMD2",-0.466793653280404
0.378221058843045,9.21229599046581,4.68481724055096,0.0304303004714097,0.230863388290177,"DENND4C",0.378221058843045
-0.378244594802338,9.31758890112094,4.68472173645819,0.0304319920927961,0.230863388290177,"TRAM2",-0.378244594802338
-0.450634806938638,9.11080742829382,4.67998448120773,0.0305160241258112,0.23095910335682,"TXLNA",-0.450634806938638
-0.462770895489098,9.29734975564782,4.67992898097395,0.0305170100516927,0.23095910335682,"PPIB",-0.462770895489098
0.449070169351633,9.00519543433185,4.6762089627041,0.0305831695428083,0.231185570714593,"ZNF449",0.449070169351633
0.441142569102398,9.12408303838876,4.67150452925284,0.0306670507662861,0.231545306377403,"ANXA7",0.441142569102398
-0.454588633627437,9.00238564457849,4.66531059659638,0.0307778560864395,0.231904968675589,"ADCY6",-0.454588633627437
-0.441776531482076,9.02261773525809,4.66477909215644,0.0307873837724489,0.231904968675589,"CLCC1",-0.441776531482076
0.447442129894759,9.02848845339857,4.66233263888023,0.0308312782771604,0.231961739868259,"ZNF322",0.447442129894759
-0.490867916060402,8.97824127394048,4.65787094537188,0.0309114985236668,0.232291355219074,"CPT1A",-0.490867916060402
0.382646505137191,9.23707985654886,4.64840155779632,0.0310824780110717,0.233301423188985,"CCDC57",0.382646505137191
-0.482060156439005,9.17049927769523,4.63663486897053,0.0312963128621509,0.234630406651613,"C2orf27A",-0.482060156439005
-0.399159512819291,9.15503152997296,4.62955971849783,0.0314256270265621,0.234951944437358,"EP400",-0.399159512819291
0.338684345409083,9.33452668778236,4.62447339212486,0.0315189352817241,0.234951944437358,"OGA",0.338684345409083
-0.46792908008228,9.10320044693819,4.62289309612936,0.0315479844984455,0.234951944437358,"ARHGEF9",-0.46792908008228
0.309555139178166,9.9257714041158,4.62087817902238,0.0315850634945237,0.234951944437358,"ANTXR1",0.309555139178166
-0.469950892033799,9.06619797887672,4.62020902909535,0.0315973874088955,0.234951944437358,"COQ10B",-0.469950892033799
0.474675785054347,9.02500147126258,4.6200141314273,0.0316009778350113,0.234951944437358,"ENSG00000290989",0.474675785054347
-0.443990032190916,9.05318500923343,4.61986291112737,0.0316037639251279,0.234951944437358,"ZRANB1",-0.443990032190916
-0.484118288790777,9.03258277991302,4.61823288091489,0.0316338119548104,0.234951944437358,"ITPRIP",-0.484118288790777
-0.359322297349609,10.1815565139397,4.61288187845662,0.0317326622094873,0.235412075461081,"SPARC",-0.359322297349609
-0.421133691032403,9.14819405738716,4.60640289714524,0.0318527813866706,0.235475540780281,"UBN1",-0.421133691032403
0.468343890332518,8.98053204607723,4.6044602178369,0.0318888907045795,0.235475540780281,"ITGB1-DT",0.468343890332518
-0.429947190243862,9.23392873212021,4.60395912226409,0.0318982116863893,0.235475540780281,"RPS2",-0.429947190243862
0.413271650883516,9.11487590113765,4.60099573197431,0.0319533924712678,0.235475540780281,"TIMM23B",0.413271650883516
0.320920937082698,10.4467683818881,4.60052725294508,0.0319621250537887,0.235475540780281,"FRMD6",0.320920937082698
-0.46444878423148,9.02287023693422,4.59762332212506,0.0320163107456319,0.235475540780281,"BROX",-0.46444878423148
-0.33129304214922,9.5749364865136,4.59714267598679,0.0320252885708914,0.235475540780281,"FSTL1",-0.33129304214922
